id,tgl_masuk_barang_gudang,nomor_po,nama_brg,nie_brg,tipe_brg,merk_brg,negara_asal,stok,deskripsi_alat,harga_beli,harga_satuan,status_cek
8153,0000-00-00,,"BARNHILL ADENOID CURETTE,FIG.4, 21CM, 8 1/4""",,HB 5714,HEBU,GERMANY,1,,0,3714200,1
8154,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, STRAIGHT,16CM, 6 1/4""",,HB 572,HEBU,GERMANY,71,,0,1193100,1
8155,0000-00-00,,"ST. CLAIR-THOMSON ADENOIDCURETTE, FIG.1, 21CM, 8 1/4""",,HB 5721,HEBU,GERMANY,1,,0,10412300,1
8156,0000-00-00,,"ST. CLAIR-THOMSON ADENOIDCURETTE, FIG.2, 21CM, 8 1/4""",,HB 5722,HEBU,GERMANY,1,,0,10412300,1
8157,0000-00-00,,"ST. CLAIR-THOMSON ADENOIDCURETTE, FIG.3, 21CM, 8 1/4""",,HB 5723,HEBU,GERMANY,1,,0,10412300,1
8158,0000-00-00,,"ST. CLAIR-THOMSON ADENOIDCURETTE, FIG.4, 21CM, 8 1/4""",,HB 5724,HEBU,GERMANY,1,,0,10412300,1
8159,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, STRAIGHT,18CM, 7""",,HB 573,HEBU,GERMANY,27,,0,1351300,1
8160,0000-00-00,,"LA FORCE ADENOTOME, WITHPERFORATED BLADE, FIG.1, 25CM,10""",,HB 5731,HEBU,GERMANY,1,,0,24786000,1
8161,0000-00-00,,"LA FORCE ADENOTOME, WITHPERFORATED BLADE, FIG.2, 25CM,10""",,HB 5732,HEBU,GERMANY,1,,0,24786000,1
8162,0000-00-00,,"LA FORCE ADENOTOME, WITHPERFORATED BLADE, FIG.3, 25CM,10""",,HB 5733,HEBU,GERMANY,1,,0,24786000,1
8163,0000-00-00,,"SPARE BLADE, FIG.1",,HB 5735,HEBU,GERMANY,1,,0,2041200,1
8164,0000-00-00,,"SPARE BLADE, FIG.2",,HB 5736,HEBU,GERMANY,1,,0,2041200,1
8165,0000-00-00,,"SPARE BLADE, FIG.3",,HB 5737,HEBU,GERMANY,1,,0,2041200,1
8166,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, STRAIGHT,20CM, 8""",,HB 574,HEBU,GERMANY,216,,0,1502600,1
8167,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, STRAIGHT,22CM, 8 3/4""",,HB 575,HEBU,GERMANY,5,,0,2437000,1
8168,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, STRAIGHT,24CM, 9 1/2""",,HB 576,HEBU,GERMANY,14,,0,2709600,1
8169,0000-00-00,,"HEISTER MOUTH GAG, 13CM, 5""",,HB 5803,HEBU,GERMANY,1,,0,4952900,1
8170,0000-00-00,,"ROSER-KÖNIG MOUTH GAG, 16CM,6 1/4""",,HB 5807,HEBU,GERMANY,1,,0,13844600,1
8171,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, CURVED,14CM, 5 1/2""",,HB 581,HEBU,GERMANY,126,,0,1181500,1
8172,0000-00-00,,"DENHART MOUTH GAG, 12CM,4 3/4""",,HB 5810,HEBU,GERMANY,1,,0,24786000,1
8173,0000-00-00,,SILICONE INSERTS FOR DENHARDTMOUTH GAG,,HB 5810-01,HEBU,GERMANY,1,,0,378000,1
8174,0000-00-00,,"MOLT MOUTH GAG, 11CM, 4 1/2""",,HB 5814,HEBU,GERMANY,1,,0,7498500,1
8175,0000-00-00,,"MOLT MOUTH GAG, 14CM, 5 1/2""",,HB 5815,HEBU,GERMANY,1,,0,8137800,1
8176,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, CURVED, 16CM, 6 1/4""",,HB 582,HEBU,GERMANY,159,,0,1216200,1
8177,0000-00-00,,"WHITEHEAD MOUTH GAG, 11CM,4 1/2""",,HB 5821,HEBU,GERMANY,1,,0,13926600,1
8178,0000-00-00,,"WHITEHEAD MOUTH GAG, 13CM, 5""",,HB 5823,HEBU,GERMANY,1,,0,13926600,1
8179,0000-00-00,,"WHITEHEAD MOUTH GAG, 15CM, 6""",,HB 5825,HEBU,GERMANY,1,,0,13926600,1
8180,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, CURVED,18CM, 7""",,HB 583,HEBU,GERMANY,12,,0,1374400,1
8181,0000-00-00,,"JENNINGS MOUTH GAG, 9CM,3 1/2""",,HB 5830,HEBU,GERMANY,1,,0,15427800,1
8182,0000-00-00,,"JENNINGS MOUTH GAG, 11CM, 4 1/2""",,HB 5831,HEBU,GERMANY,1,,0,15427800,1
8183,0000-00-00,,"JENNINGS MOUTH GAG, 13CM, 5""",,HB 5833,HEBU,GERMANY,1,,0,15427800,1
8184,0000-00-00,,"JENNINGS MOUTH GAG, 15CM, 6""",,HB 5835,HEBU,GERMANY,1,,0,15427800,1
8185,0000-00-00,,"DAVIS-BOYLE MOUTH GAG, COMPLETE",,HB 5839,HEBU,GERMANY,3,,0,68526000,1
8186,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, CURVED, 20CM, 8""",,HB 584,HEBU,GERMANY,37,,0,1532600,1
8187,0000-00-00,,"DAVIS-BOYLE HANDLE ONLY, FORADULTSLEFT OPENED",,HB 5840-01,HEBU,GERMANY,1,,0,16942000,1
8188,0000-00-00,,"DAVIS-BOYLE HANDLE ONLY, FORYOUNG PEOPLELEFT OPENED",,HB 5840-02,HEBU,GERMANY,1,,0,16767000,1
8189,0000-00-00,,"DAVIS-BOYLE HANDLE ONLY, FORCHILDRENLEFT OPENED",,HB 5840-03,HEBU,GERMANY,1,,0,16767000,1
8190,0000-00-00,,"DAVIS-BOYLE HANDLE ONLY, FORADULTS,RIGHT OPENED",,HB 5840-04,HEBU,GERMANY,1,,0,16942000,1
8191,0000-00-00,,"DAVIS-BOYLE HANDLE ONLY, FORYOUNG PEOPLE,RIGHT OPENED",,HB 5840-05,HEBU,GERMANY,1,,0,16767000,1
8192,0000-00-00,,"DAVIS-BOYLE HANDLE ONLY, FORCHILDREN,RIGHT OPENED",,HB 5840-06,HEBU,GERMANY,1,,0,16767000,1
8193,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.1, 21X30MMWITHOUT INSUFFLATION TUBE",,HB 5841,HEBU,GERMANY,1,,0,6561000,1
8194,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.2, 23X65MM,WITHOUT INSUFFLATION TUBE",,HB 5841-02,HEBU,GERMANY,1,,0,6561000,1
8195,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.3, 24X80MM,WITHOUT INSUFFLATION TUBE",,HB 5841-03,HEBU,GERMANY,1,,0,6561000,1
8196,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.4, 25X93MM,WITHOUT INSUFFLATION TUBE",,HB 5841-04,HEBU,GERMANY,1,,0,6561000,1
8197,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.5, 26X108MM,WITHOUT INSUFFLATION TUBE",,HB 5841-05,HEBU,GERMANY,1,,0,6561000,1
8198,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.6, 27X114MM,WITHOUT INSUFFLATION TUBE",,HB 5841-06,HEBU,GERMANY,1,,0,6561000,1
8199,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.2, 23X65MMWITH INSUFFLATION TUBE",,HB 5842,HEBU,GERMANY,1,,0,11518200,1
8200,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.3, 24X80MMWITH INSUFFLATION TUBE",,HB 5843,HEBU,GERMANY,1,,0,11518200,1
8201,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.4, 25X93MMWITH INSUFFLATION TUBE",,HB 5844,HEBU,GERMANY,1,,0,11518200,1
8202,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.5, 26X108MMWITH INSUFFLATION TUBE",,HB 5845,HEBU,GERMANY,1,,0,11518200,1
8203,0000-00-00,,"DAVIS-BOYLE TONGUE DEPRESSORONLY, FIG.6, 27X114MM,WITH INSUFFLATION TUBE",,HB 5845-01,HEBU,GERMANY,1,,0,11518200,1
8204,0000-00-00,,PAIR OF SILICON INSERTS ONLY,,HB 5846,HEBU,GERMANY,1,,0,423400,1
8205,0000-00-00,,"MC IVOR MOUTH GAG, COMPLETE",,HB 5849,HEBU,GERMANY,1,,0,32076000,1
8206,0000-00-00,,"OCHSNER-KOCHER HEMOSTATIC FORCEPS, CURVED, 22CM, 8 3/4""",,HB 585,HEBU,GERMANY,17,,0,2491300,1
8207,0000-00-00,,MC IVOR HANDLE ONLY,,HB 5850,HEBU,GERMANY,1,,0,12830400,1
8208,0000-00-00,,"MC IVOR TONGUE DEPRESSOR ONLY,FIG.1, 23X70MM",,HB 5851,HEBU,GERMANY,1,,0,6415200,1
8209,0000-00-00,,"MC IVOR TONGUE DEPRESSOR ONLY,FIG.2, 25X86MM",,HB 5852,HEBU,GERMANY,1,,0,6415200,1
8210,0000-00-00,,"MC IVOR TONGUE DEPRESSOR ONLY,FIG.3, 26X100MM",,HB 5853,HEBU,GERMANY,1,,0,6415200,1
8211,0000-00-00,,BAND FOR CHEST SUPPORT NEGUS,,HB 5858-00,HEBU,GERMANY,1,,0,1557400,1
8212,0000-00-00,,"CHEST SUPPORT NEGUS, 85MM",,HB 5858-08,HEBU,GERMANY,1,,0,25552800,1
8213,0000-00-00,,"CHEST SUPPORT NEGUS, 110MM",,HB 5858-11,HEBU,GERMANY,1,,0,25552800,1
8214,0000-00-00,,"CHEST SUPPORT NEGUS, 140MM",,HB 5858-14,HEBU,GERMANY,1,,0,25552800,1
8215,0000-00-00,,"NEGUS MOUTH GAG, COMPLETE",,HB 5859,HEBU,GERMANY,1,,0,57664500,1
8216,0000-00-00,,"NEGUS TONGUE DEPRESSOR ONLY,FIG.1, 28X70MM",,HB 5861,HEBU,GERMANY,1,,0,13632900,1
8217,0000-00-00,,"NEGUS TONGUE DEPRESSOR ONLY,FIG.2, 30X80MM",,HB 5862,HEBU,GERMANY,1,,0,13632900,1
8218,0000-00-00,,"NEGUS TONGUE DEPRESSOR ONLY,FIG.3, 33X95MM",,HB 5863,HEBU,GERMANY,1,,0,13632900,1
8219,0000-00-00,,"DAVIS-BOYLE MOUTH GAG, TURNABLE",,HB 5864,HEBU,GERMANY,1,,0,27185800,1
8220,0000-00-00,,"WÜRZBURG TONGUE DEPRESSOR, #1",,HB 5865-01,HEBU,GERMANY,1,,0,10130400,1
8221,0000-00-00,,"WÜRZBURG TONGUE DEPRESSOR, #2",,HB 5865-02,HEBU,GERMANY,1,,0,10130400,1
8222,0000-00-00,,"WÜRZBURG TONGUE DEPRESSOR, #3",,HB 5865-03,HEBU,GERMANY,1,,0,10130400,1
8223,0000-00-00,,"WÜRZBURG TONGUE DEPRESSOR, #4",,HB 5865-04,HEBU,GERMANY,1,,0,10130400,1
8224,0000-00-00,,"WÜRZBURG TONGUE DEPRESSOR, #5",,HB 5865-05,HEBU,GERMANY,1,,0,10130400,1
8225,0000-00-00,,"RING TONGUE DEPRESSOR, #L2",,HB 5866-02,HEBU,GERMANY,1,,0,8225300,1
8226,0000-00-00,,"RING TONGUE DEPRESSOR, #L3",,HB 5866-03,HEBU,GERMANY,1,,0,8225300,1
8227,0000-00-00,,"RING TONGUE DEPRESSOR, #L4",,HB 5866-04,HEBU,GERMANY,1,,0,8225300,1
8228,0000-00-00,,"RING TONGUE DEPRESSOR, #L5",,HB 5866-05,HEBU,GERMANY,1,,0,9072000,1
8229,0000-00-00,,"RING TONGUE DEPRESSOR, #R2",,HB 5866-12,HEBU,GERMANY,1,,0,8225300,1
8230,0000-00-00,,"RING TONGUE DEPRESSOR, #R3",,HB 5866-13,HEBU,GERMANY,1,,0,8225300,1
8231,0000-00-00,,"RING TONGUE DEPRESSOR, #R4",,HB 5866-14,HEBU,GERMANY,1,,0,8225300,1
8232,0000-00-00,,"RING TONGUE DEPRESSOR, #R5",,HB 5866-15,HEBU,GERMANY,1,,0,9072000,1
8233,0000-00-00,,"KILNER-DOUGHTY MOUTH GAG,COMPLETE",,HB 5869,HEBU,GERMANY,1,,0,44882700,1
8234,0000-00-00,,KILNER-DOUGHTY HANDLE ONLY,,HB 5870,HEBU,GERMANY,1,,0,25442700,1
8235,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.1, 28X65MM",,HB 5871,HEBU,GERMANY,1,,0,8164800,1
8236,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.1, 28X65MMWITH SIDE CUTTING",,HB 5871-01,HEBU,GERMANY,1,,0,9177900,1
8237,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.2, 32X75MMWITH SIDE CUTTING",,HB 5871-02,HEBU,GERMANY,1,,0,9177900,1
8238,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.3, 37X80MMWITH SIDE CUTTING",,HB 5871-03,HEBU,GERMANY,1,,0,9177900,1
8239,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.2, 32X75MM",,HB 5872,HEBU,GERMANY,1,,0,8164800,1
8240,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.3, 37X80MM",,HB 5873,HEBU,GERMANY,1,,0,8164800,1
8241,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.4, 40X90MM",,HB 5874,HEBU,GERMANY,1,,0,8996400,1
8242,0000-00-00,,"KILNER-DOUGHTY TONGUEDEPRESSOR ONLY, FIG.5,45X100MM",,HB 5875,HEBU,GERMANY,1,,0,8996400,1
8243,0000-00-00,,"DAVIS-MEYER MOUTH GAG, HANDLE ONLYLEFT OPENED, HOOK OF THOOTH MOVABLE",,HB 5876,HEBU,GERMANY,1,,0,28531500,1
8244,0000-00-00,,"DAVIS-MEYER MOUTH GAG, HANDLE ONLYRIGHT OPENED, HOOK OF THOOTH MOVABLE",,HB 5876-00,HEBU,GERMANY,1,,0,28531500,1
8245,0000-00-00,,"DAVIS-MEYER TONGUE DEPRESSOR, FIG.1,70MM, WITH ANAESTHETIC TUBE",,HB 5876-01,HEBU,GERMANY,1,,0,14137200,1
8246,0000-00-00,,"DAVIS-MEYER TONGUE DEPRESSOR, FIG.2,75MM, WITH ANAESTHETIC TUBE",,HB 5876-02,HEBU,GERMANY,1,,0,14137200,1
8247,0000-00-00,,"DAVIS-MEYER TONGUE DEPRESSOR, FIG.3,80MM, WITH ANAESTHETIC TUBE",,HB 5876-03,HEBU,GERMANY,1,,0,14137200,1
8248,0000-00-00,,"DAVIS-MEYER TONGUE DEPRESSOR, FIG.4,85MM, WITH ANAESTHETIC TUBE",,HB 5876-04,HEBU,GERMANY,1,,0,14137200,1
8249,0000-00-00,,"DAVIS-MEYER TONGUE DEPRESSOR, FIG.5,95MM, WITH ANAESTHETIC TUBE",,HB 5876-05,HEBU,GERMANY,1,,0,14137200,1
8250,0000-00-00,,"DAVIS-MEYER TONGUE DEPRESSOR, FIG.6,100MM, WITH ANAESTHETIC TUBE",,HB 5876-06,HEBU,GERMANY,1,,0,14137200,1
8251,0000-00-00,,"DAVIS-MEYER TONGUE DEPRESSOR, FIG.7,105MM, WITH ANAESTHETIC TUBE",,HB 5876-07,HEBU,GERMANY,1,,0,14137200,1
8252,0000-00-00,,"MOUTH GAG DINGMANN COMPLETE,WITH THREE INTERCHANGEABLETONGUE DEPRESSORS FIG.1-FIG.3",,HB 5877,HEBU,GERMANY,1,,0,66179200,1
8253,0000-00-00,,"DINGMANN MOUTH GAG, HANDLE ONLY",,HB 5877-00,HEBU,GERMANY,1,,0,39009600,1
8254,0000-00-00,,"TONGUE DEPRESSOR DINGMANN,FIG.1",,HB 5877-01,HEBU,GERMANY,1,,0,9521300,1
8255,0000-00-00,,"TONGUE DEPRESSOR DINGMANN,FIG.2",,HB 5877-02,HEBU,GERMANY,1,,0,9521300,1
8256,0000-00-00,,"TONGUE DEPRESSOR DINGMANN,FIG.3",,HB 5877-03,HEBU,GERMANY,1,,0,9521300,1
8257,0000-00-00,,"MAUNDER, MOUTH WEDGE OF WOOD",,HB 5879-00,HEBU,GERMANY,1,,0,689100,1
8258,0000-00-00,,"LANGENBECK FINGER PROTECTION, FIG.1",,HB 5879-01,HEBU,GERMANY,1,,0,1995900,1
8259,0000-00-00,,"LANGENBECK FINGER PROTECTION, FIG.2",,HB 5879-02,HEBU,GERMANY,1,,0,1995900,1
8260,0000-00-00,,"LANGENBECK FINGER PROTECTION, FIG.3",,HB 5879-03,HEBU,GERMANY,1,,0,1995900,1
8261,0000-00-00,,"CHEEK HOLDER, 17CM, 6 3/4""",,HB 5880,HEBU,GERMANY,1,,0,3229200,1
8262,0000-00-00,,TONGUE DEPRESSOR S-FORM14CM,,HB 5881,HEBU,GERMANY,1,,0,887800,1
8263,0000-00-00,,"HOLDER FOR LIPS AND CHEEKS,WITH MOVABLE BLADE",,HB 5882,HEBU,GERMANY,1,,0,2330700,1
8264,0000-00-00,,"STERNBERG HOLDER FOR LIPS ANDCHEEKS, 14CM",,HB 5882-01,HEBU,GERMANY,1,,0,711800,1
8265,0000-00-00,,"STERNBERG HOLDER FOR LIPS ANDCHEEKS, 16CM",,HB 5882-02,HEBU,GERMANY,1,,0,711800,1
8266,0000-00-00,,"STERNBERG HOLDER FOR LIPS ANDCHEEKS, 18CM",,HB 5882-03,HEBU,GERMANY,1,,0,711800,1
8267,0000-00-00,,"STERNBERG HOLDER FOR LIPS ANDCHEEKS, 12CM",,HB 5882-11,HEBU,GERMANY,1,,0,666400,1
8268,0000-00-00,,"STERNBERG HOLDER FOR LIPS ANDCHEEKS, 14CM",,HB 5882-12,HEBU,GERMANY,1,,0,666400,1
8269,0000-00-00,,"STERNBERG HOLDER FOR LIPS ANDCHEEKS, 16CM",,HB 5882-13,HEBU,GERMANY,1,,0,666400,1
8270,0000-00-00,,"STANDARD TONGUE DEPRESSOR, 14CM, 5 1/2""",,HB 5883,HEBU,GERMANY,1,,0,900800,1
8271,0000-00-00,,"BUCHWALD TONGUE DEPRESSOR,14,5CM, 5 3/4""",,HB 5884,HEBU,GERMANY,1,,0,803600,1
8272,0000-00-00,,"BUCHWALD TONGUE DEPRESSOR, 18CM, 7""",,HB 5888,HEBU,GERMANY,1,,0,885600,1
8273,0000-00-00,,"BRUENINGS TONGUE DEPRESSOR, 19CM, 7 1/2""",,HB 5890,HEBU,GERMANY,1,,0,743100,1
8274,0000-00-00,,"TOBOLD TONGUE DEPRESSOR, SOLID, 14,5CM, 5 3/4""",,HB 5891,HEBU,GERMANY,1,,0,2503500,1
8275,0000-00-00,,"WIEDER TONGUE DEPRESSOR, 14CM,5 1/2""",,HB 5892,HEBU,GERMANY,1,,0,1319800,1
8276,0000-00-00,,"WIEDER TONGUE DEPRESSOR, 15CM,6""",,HB 5893,HEBU,GERMANY,1,,0,1319800,1
8277,0000-00-00,,"DOYEN TONGUE DEPRESSOR, 13CM,5""",,HB 5894,HEBU,GERMANY,1,,0,946100,1
8278,0000-00-00,,"DOYEN TONGUE DEPRESSOR, 16CM,6 1/4""",,HB 5895,HEBU,GERMANY,1,,0,946100,1
8279,0000-00-00,,"ANDREW TONGUE DEPRESSOR, 11CM, 4 1/2""",,HB 5896,HEBU,GERMANY,6,,0,922400,1
8280,0000-00-00,,"SEWALL TONGUE DEPRESSORS,7X52MM, 16,5CM,6 1/2""",,HB 5897-07,HEBU,GERMANY,1,,0,1749600,1
8281,0000-00-00,,"SEWALL TONGUE DEPRESSORS,9X51MM, 16,5CM, 6 1/2""",,HB 5897-09,HEBU,GERMANY,1,,0,1749600,1
8282,0000-00-00,,"SEWALL TONGUE DEPRESSORS,11X50MM, 16,5CM, 6 1/2""",,HB 5897-11,HEBU,GERMANY,1,,0,1749600,1
8283,0000-00-00,,"SEWALL TONGUE DEPRESSORS,13X67MM, 165CM, 6 1/2""",,HB 5897-13,HEBU,GERMANY,1,,0,1749600,1
8284,0000-00-00,,"COLLIN TONGUE HOLDING FORCEPS,17CM, 6 3/4""",,HB 5900,HEBU,GERMANY,1,,0,2866400,1
8285,0000-00-00,,"COLLIN TONGUE HOLDING FORCEPS,19CM, 7 1/2""",,HB 5901,HEBU,GERMANY,1,,0,3566200,1
8286,0000-00-00,,"YOUNG TONGUE HOLDING FORCEPS, 16CM, 6 1/4""",,HB 5907,HEBU,GERMANY,1,,0,2462400,1
8287,0000-00-00,,PAIR OF REPLACEMENT RUBBERINSERTS FOR HB 5907,,HB 5907-02,HEBU,GERMANY,1,,0,134000,1
8288,0000-00-00,,"ROCHESTER-CARMALT HEMOSTATIC FORCEPS, STRAIGHT, 20CM, 8",,HB 593,HEBU,GERMANY,2,,0,1600800,1
8289,0000-00-00,,"BAINBRIDGE HEMOSTATIC FORCEPS, STRAIGHT, 15CM, 6""",,HB 596,HEBU,GERMANY,4,,0,2901300,1
8290,0000-00-00,,"ROCHESTER-CARMALT HEMOSTATIC FORCEPS, CURVED, 20CM, 8",,HB 597,HEBU,GERMANY,6,,0,1625000,1
8291,0000-00-00,,"SCHNIDT TONSIL SEIZING FORCEPS, FIG.1, 19CM, 7 1/2""",,HB 6001,HEBU,GERMANY,70,,0,1490400,1
8292,0000-00-00,,"SCHNIDT TONSIL SEIZINGFORCEPS, FIG.2, 19CM, 7 1/2""",,HB 6002,HEBU,GERMANY,1,,0,1490400,1
8293,0000-00-00,,"SCHNIDT TONSIL SEIZING FORCEPS, FIG.1, 19CM, 7 1/2""",,HB 6003,HEBU,GERMANY,7,,0,2394400,1
8294,0000-00-00,,"SCHNIDT TONSIL SEIZING FORCEPS, FIG.2, 19CM, 7 1/2""",,HB 6004,HEBU,GERMANY,2,,0,2394400,1
8295,0000-00-00,,"WHITE-LILLIE TONSIL SEIZING FORCEPS, 19CM, 7 1/2""",,HB 6005,HEBU,GERMANY,1,,0,4391300,1
8296,0000-00-00,,"WHITE-LILLIE (COLBER) TONSILSEIZING FORCEPS, 19CM, 7 1/2""",,HB 6005-01,HEBU,GERMANY,1,,0,4391300,1
8297,0000-00-00,,"WHITE TONSIL SEIZING FORCEPS,6X5 TOOTH, 18CM, 7",,HB 6005-19,HEBU,GERMANY,1,,0,4564100,1
8298,0000-00-00,,"WHITE TONSIL SEIZING FORCEPS,6X5 TOOTH, 24CM, 9 1/2",,HB 6005-24,HEBU,GERMANY,1,,0,4822200,1
8299,0000-00-00,,"BLOHMKE TONSIL SEIZINGFORCEPS, 20CM, 8""",,HB 6006,HEBU,GERMANY,1,,0,4760700,1
8300,0000-00-00,,"MCHENRY TONSIL ARTERY & SPONGEHOLDING FORCEPS, 8""",,HB 6007,HEBU,GERMANY,1,,0,2884700,1
8301,0000-00-00,,"GOODHILL TONSIL SEIZINGFORCEPS, 19CM, 7 1/2""",,HB 6008,HEBU,GERMANY,1,,0,5005800,1
8302,0000-00-00,,"KELLY HEMOSTATIC FORCEPS, STRAIGHT, 14.5CM, 5 3/4""",,HB 601,HEBU,GERMANY,62,,0,1017500,1
8303,0000-00-00,,"BRUENINGS TONSIL SNARE, 28CM, 11""",,HB 6010,HEBU,GERMANY,2,,0,9938200,1
8304,0000-00-00,,"SNARE WIRES FOR BRÜNINGSTONSIL SNARE, SOLDERED,(PACKAGE OF 100 PCS.),0,4X40MM",,HB 6010-40,HEBU,GERMANY,1,,0,7240400,1
8305,0000-00-00,,"SNARE WIRES FOR BRÜNINGSTONSIL SNARE, SOLDERED,(PACKAGE OF 100 PCS.),0,4X50MM",,HB 6010-50,HEBU,GERMANY,1,,0,7240400,1
8306,0000-00-00,,"EVES TONSIL SNARE, 28CM, 11 """,,HB 6011,HEBU,GERMANY,1,,0,6075000,1
8307,0000-00-00,,"EVES TONSIL SNARE, 28CM, 11""",,HB 6012,HEBU,GERMANY,1,,0,8309600,1
8308,0000-00-00,,TYDING TONSIL SNARE WITH 1STRAIGHT TIP,,HB 6013,HEBU,GERMANY,1,,0,10588400,1
8309,0000-00-00,,"SNARE WIRES, CUT, (PACK OF 12 PCS.), 0,3X100MM",,HB 6018,HEBU,GERMANY,6,,0,194400,1
8310,0000-00-00,,"SNARE WIRES, CUT, (PACK OF 12PCS.), 0,3X90MM",,HB 6019,HEBU,GERMANY,1,,0,194400,1
8311,0000-00-00,,"TRIGEMINAL KNIFE, 23CM, 9""",,HB 6019-01,HEBU,GERMANY,1,,0,3003500,1
8312,0000-00-00,,"ABRAHAM TONSIL KNIFE,21,5CM, 8 1/2""",,HB 6019-02,HEBU,GERMANY,1,,0,3446300,1
8313,0000-00-00,,"FOWLER TONSIL KNIFE, 20CM, 8""",,HB 6019-03,HEBU,GERMANY,1,,0,2879300,1
8314,0000-00-00,,"BRÜNINGS TONSIL KNIFE,21,5CM, 8 1/2""",,HB 6019-04,HEBU,GERMANY,1,,0,3446300,1
8315,0000-00-00,,"KELLY HEMOSTATIC FORCEPS, CURVED, 14.5CM, 5 3/4""",,HB 602,HEBU,GERMANY,79,,0,1034800,1
8316,0000-00-00,,"CARPENTER TONSIL KNIFE, 25CM, 10""",,HB 6020-01,HEBU,GERMANY,1,,0,4347000,1
8317,0000-00-00,,"CARPENTER TONSIL KNIFE, 24CM,9 1/2""",,HB 6020-02,HEBU,GERMANY,1,,0,4522000,1
8318,0000-00-00,,"HURD TONSIL DISSECTOR AND RETRACTOR, 23CM, 9""",,HB 6021,HEBU,GERMANY,7,,0,2021800,1
8319,0000-00-00,,"HURD TONSIL DISSECTOR AND RE-TRACTOR, 22,5CM, 8 3/4"",""9MM DISSECTOR,13MM RETRACTOR",,HB 6021-01,HEBU,GERMANY,1,,0,2211900,1
8320,0000-00-00,,"HURD TONSIL DISSECTOR AND RE-TRACTOR, 22,5CM, 8 3/4"", 7MM""DISSECTOR, 12MM RETRACTOR",,HB 6021-02,HEBU,GERMANY,1,,0,2021800,1
8321,0000-00-00,,SLUDER-BALLENGER TONSILLECTOMEWITH TIP FIG.1,,HB 6021-03,HEBU,GERMANY,1,,0,19834200,1
8322,0000-00-00,,"HENKE TONSIL DISSECTOR, FIG.1, 23CM, 9""",,HB 6022-01,HEBU,GERMANY,1,,0,3324300,1
8323,0000-00-00,,"HENKE TONSIL DISSECTOR, FIG.2, 23CM, 9""",,HB 6022-02,HEBU,GERMANY,2,,0,3324300,1
8324,0000-00-00,,SLUDER-BALLENGER TONSILLECTOMEWITH TIP FIG.1+2,,HB 6026,HEBU,GERMANY,1,,0,27722600,1
8325,0000-00-00,,"SLUDER-BALLENGER TONSILLECTOME WITH TIP FIG.1,2+3",,HB 6027,HEBU,GERMANY,1,,0,35609800,1
8326,0000-00-00,,"CRILE HOMOSTATIC FORCEPS, STRAIGHT, 14CM, 5 1/2""",,HB 605,HEBU,GERMANY,37,,0,1017500,1
8327,0000-00-00,,"CRILE HOMOSTATIC FORCEPS, CURVED, 14CM, 5 1/2""",,HB 606,HEBU,GERMANY,67,,0,1022100,1
8328,0000-00-00,,"CRILE-RANKIN HOMOSTATIC FORCEPS, STRAIGHT, 16CM, 6 1/4""",,HB 609,HEBU,GERMANY,14,,0,1123800,1
8329,0000-00-00,,"CRILE-RANKIN HOMOSTATIC FORCEPS, CURVED, 16CM, 6 1/4""",,HB 610,HEBU,GERMANY,25,,0,1145700,1
8330,0000-00-00,,"PROVIDENCE HOSPITAL HOMOSTATIC FORCEPS, CURVED, 14CM, 5 1/2",,HB 612,HEBU,GERMANY,14,,0,2152900,1
